Title,Description,URL
Influence of Local Information on Social Simulations in Small-World Network Models,"As part of Watts and Strogatz's small-world model of complex networks, local information mechanisms such as landscape properties are used to approximate real-world conditions in social simulations. The authors investigated the influence of local information on social simulations based on the small-world network model, using a cellular automata variation with added shortcuts as a test platform for simulating the spread of an epidemic disease or cultural values/ideas. Results from experimental simulations show that the percentage of weak individuals should be considered significant local information, but vertex degree influences and the distribution patterns of weak individuals should not. When exploring contagion problems, the results encourage a future emphasis on setting and the proportions of specific values of local information related to infection strength or resistance, and a reduced emphasis on the detailed topological structure of small-world network models and the distribution patterns of specific values of local information. Small World Network Model, Contagion Problem, Local Information, Epidemic Simulation Influence of Local Information on Social Simulations in Small-World Network Models",https://www.jasss.org/8/4/8.html
Violence and Revenge in Egalitarian Societies,"Discrete agent simulation was used to investigate the role of violence and revenge in model egalitarian societies.  A population of 100 agents inhabited a landscape of 20x20 squares containing five sources of food.  Agents moved about the landscape in search of food, shared, stole, mated, produced offspring, and ultimately died of old age.  Violence and revenge reduced the survival probability of the population and, for surviving populations, replaced hunger as the second leading cause of death after old age.  Excluding large segments of the population from violence and revenge significantly improved survival rates.  Tolerance to transgressions reduced the number of agents killed in revenge attacks.  Higher population density increased the number of revenge deaths but also increased the survival rate of the total population.  Decreasing the food supply for a fixed initial population resulted in more deaths due to violence and revenge.  Flight from known aggressors enhanced the survival of the total population, at the expense of social cohesion.  When killing had a positive social value the survival rate of the total population increased as the number of revenge killings decreased.  These results are discussed in the context of ethnographic observations of a number of egalitarian societies. Violence, Revenge, Egalitarian Culture, Homicide, Population Density, Tolerance, Food Supply Violence and Revenge in Egalitarian Societies",https://www.jasss.org/8/4/11.html
How Can Social Networks Ever   Become Complex? Modelling the Emergence of Complex Networks from   Local Social Exchanges,"Small-world and power-law network structures have been prominently proposed as models of large networks. However, the assumptions of these models usually lack sociological grounding. We present a computational model grounded in social exchange theory. Agents search attractive exchange partners in a diverse population. Agent use simple decision heuristics, based on imperfect, local information. Computer simulations show that the topological structure of the emergent social network depends heavily upon two sets of conditions, harshness of the exchange game and learning capacities of the agents. Further analysis show that a combination of these conditions affects whether star-like, small-world or power-law structures emerge. Complex Networks, Power Law, Scale Free, Small World, Agent Based Modeling, Social Exchange Theory, Structural Emergence How Can Social Networks Ever   Become Complex? Modelling the Emergence of Complex Networks from   Local Social Exchanges",https://www.jasss.org/8/4/12.html
Epistemological Perspectives on Simulation,"This special section includes papers originally presented at a workshop on \'Epistemological Perspectives on Simulation\' in July 2004 at the University of Koblenz, in which some thirty colleagues participated. It had been our impression that there was (and still is) a small, but growing number of researchers who are interested in investigating the preconditions of successfully deploying simulation as a research tool. We were convinced that discussing the epistemological status of simulation in a cross-disciplinary setting could contribute to a deeper understanding of relevant issues and so it proved. Simulation, Epistemology, Methodology Epistemological Perspectives on Simulation",https://www.jasss.org/8/4/7.html
It Pays to Be Popular: a Study of Civilian Assistance and Guerilla Warfare," Peacekeeping, Insurgency, Agent Based It Pays to Be Popular: a Study of Civilian Assistance and Guerilla Warfare",https://www.jasss.org/8/4/9.html
Towards Good Social Science," Methodology, Agent Based Social Simulation, Qualitative Analysis; Evidence; Conditions of Application; History of Science Towards Good Social Science",https://www.jasss.org/8/4/13.html
A Framework for Epistemological Perspectives on Simulation,"Simulation is a widely-used research method going back to a long history in numerous disciplines and in many research communities. But the epistemological status of simulation remains unclear and very much depends on the individual propositions of the researcher. At this juncture, we develop a reference framework which allows structuring and systematizing (often hidden) epistemological assumptions made by researchers when applying simulation as a research method. Afterwards, we show how to apply the reference framework by analysing the influence of the consensus-oriented approach (as one possible epistemological position) on simulation research. Simulation, Epistemology, Reference Framework, Ontology, Consensus Oriented Approach A Framework for Epistemological Perspectives on Simulation",https://www.jasss.org/8/4/1.html
What is the Truth of Simulation?,"To understand the epistemological meaning of simulation, it does not suffice to interpret simulation practice and theory in the framework of philosophy of science alone. Theory, experiment, measurement and observation are important activities of the scientific method. But what regards an epistemological interpretation of simulation, philosophical truth theories allow gaining additional insights. This paper discusses philosophical truth theories ñ e.g. the correspondence, coherence and consensus theory ñ and relates them to simulation practice and methodology, focussing on validation. Epistemology, Simulation, Truth Theories, Validation What is the Truth of Simulation?",https://www.jasss.org/8/4/5.html
Caffè Nero: the Evaluation of Social Simulation,"This contribution deals with the assessment of the quality of a simulation by discussing and comparing &quot;real-world&quot; and scientific social simulations. We use the example of the Caffè Nero in Guildford as a 'real-world' simulation of a Venetian café. The construction of everyday simulations like Caffè Nero has some resemblance to the construction procedure of scientific social simulations. In both cases, we build models from a target by reducing the characteristics of the latter sufficiently for the purpose at hand; in each case, we want something from the model we cannot achieve easily from the target. After briefly discussing the 'ordinary' method of evaluating simulations called the 'standard view' and its adversary, a constructivist approach asserting that 'anything goes', we heed these similarities in the construction process and apply evaluation methods typically used for everyday simulations to scientific simulation and vice versa. The discussion shows that a 'user community view' creates the foundation for every evaluation approach: when evaluating the Caffè Nero simulation, we refer to the expert community (customers, owners) who use the simulation to get from it what they would expect to get from the target; similarly, for science, the foundation of every validity discussion is the ordinary everyday interaction that creates an area of shared meanings and expectations. Therefore, the evaluation of a simulation is guided by the expectations, anticipations and experience of the community that uses it — for practical purposes (Caffè Nero), or for intellectual understanding and for building new knowledge (science simulation). Evaluation, Social Simulation, Standard View, Constructivist View, User Community Caffè Nero: the Evaluation of Social Simulation",https://www.jasss.org/8/4/14.html
Validation of Simulation: Patterns in the Social and Natural Sciences,"In most cases, the meaning of computer simulation is strongly connected to the idea numerical calculations. A computer simulation is a numerical solution of a complex mathematical problem. Therefore, the problem of validation of its results should be only a problem of judging the underlying computational methods. However, it will be argued, that this is not the case. It is consensus in literature that validation constitutes one of the central epistemological problems of computer simulation methods. Especially in the case of simulations in the social sciences the answers given by many authors are not satisfactory. The following paper attempts to show how the characteristics of simulation, i.e. the imitation of a dynamic, constitute the problem of validation even in the case of the natural sciences and what consequences arise. Differences as well as common grounds between social and natural sciences will be discussed. Generative Mechanism, Imitation, Patterns, Simulation, Validation Validation of Simulation: Patterns in the Social and Natural Sciences",https://www.jasss.org/8/4/3.html
The Logic of the Method of Agent-Based Simulation in the Social Sciences:  Empirical and Intentional Adequacy of Computer Programs,"The classical theory of computation does not represent an adequate model of reality for simulation in the social sciences. The aim of this paper is to construct a methodological perspective that is able to conciliate the formal and empirical logic of program verification in computer science, with the interpretative and multiparadigmatic logic of the social sciences. We attempt to evaluate whether social simulation implies an additional perspective about the way one can understand the concepts of program and computation. We demonstrate that the logic of social simulation implies at least two distinct types of program verifications that reflect an epistemological distinction in the kind of knowledge one can have about programs. Computer programs seem to possess a causal capability (Fetzer, 1999) and an intentional capability that scientific theories seem not to possess. This distinction is associated with two types of program verification, which we call empirical and intentional verification. We demonstrate, by this means, that computational phenomena are also intentional phenomena, and that such is particularly manifest in agent-based social simulation. Ascertaining the credibility of results in social simulation requires a focus on the identification of a new category of knowledge we can have about computer programs. This knowledge should be considered an outcome of an experimental exercise, albeit not empirical, acquired within a context of limited consensus. The perspective of intentional computation seems to be the only one possible to reflect the multiparadigmatic character of social science in terms of agent-based computational social science. We contribute, additionally, to the clarification of several questions that are found in the methodological perspectives of the discipline, such as the computational nature, the logic of program scalability, and the multiparadigmatic character of agent-based simulation in the social sciences. Computer and Social Sciences, Agent Based Simulation, Intentional Computation, Program Verification, Intentional Verification, Scientific Knowledge The Logic of the Method of Agent-Based Simulation in the Social Sciences:  Empirical and Intentional Adequacy of Computer Programs",https://www.jasss.org/8/4/2.html
Does Empirical Embeddedness Matter? Methodological Issues on Agent-Based Models for Analytical Social Science,"The paper deals with the use of empirical data in social science agent-based models. Agent-based models are too often viewed just as highly abstract thought experiments conducted in artificial worlds, in which the purpose is to generate and not to test theoretical hypotheses in an empirical way. On the contrary, they should be viewed as models that need to be embedded into empirical data both to allow the calibration and the validation of their findings. As a consequence, the search for strategies to find and extract data from reality, and integrate agent-based models with other traditional empirical social science methods, such as qualitative, quantitative, experimental and participatory methods, becomes a fundamental step of the modelling process. The paper argues that the characteristics of the empirical target matter. According to characteristics of the target, ABMs can be differentiated into case-based models, typifications and theoretical abstractions. These differences pose different challenges for empirical data gathering, and imply the use of different validation strategies. Agent Based Models, Empirical Calibration and Validation, Taxanomy of Models Does Empirical Embeddedness Matter? Methodological Issues on Agent-Based Models for Analytical Social Science",https://www.jasss.org/8/4/6.html
Stylised Facts and the Contribution of Simulation  to the Economic Analysis of Budgeting,"The application of computer simulation as a research method raises two important questions: (1) Does simulation really offer added value over established methods? (2) How can the danger of arbitrariness caused by the extended modelling possibilities be minimised? We present the concept of stylised facts as a methodological basis for approaching these questions systematically. In particular, stylised facts provide a point of reference for a comparative analysis of models intended to explain an observable phenomenon. This is shown with reference to a recent discussion in the &quot;economic analysis of accounting&quot; literature where established methods, i.e. game theory, as well as computer simulations are used: the susceptibility of the &quot;Groves mechanism&quot; to collusion. Initially, we identify six stylised facts on the stability of collusion in empirical studies. These facts serve as a basis for the subsequent comparison of four theoretical models with reference to the above questions: (1) We find that the simulation models of Krapp and Deliano offer added value in comparison to the game theoretical models. They can be related to more stylised facts, achieve a better reproduction and exhibit far greater potential for incorporating yet unaddressed stylised facts. (2) Considered in the light of the stylised facts to which the models can be related, Deliano's simulation model exhibits considerable arbitrariness in model design and lacks information on its robustness. In contrast, Krapp demonstrates that this problem is not inherent to the method. His simulation model methodically extends its game theoretical predecessors, leaving little room for arbitrary model design or questionable parameter calibration. All in all, the stylised-facts-concept proved to be very useful in dealing with the questions simulation researchers are confronted with. Moreover, a &quot;research landscape&quot; emerges from the derived stylised facts pinpointing issues yet to be addressed. Computer Simulation, Stylised Facts, Methodology, Groves Mechanism, Collusion, Game Theory Stylised Facts and the Contribution of Simulation  to the Economic Analysis of Budgeting",https://www.jasss.org/8/4/4.html
Sociological Implications of Gift Exchange in Multiagent Systems,"In this paper, the implications of applying the idea of gift exchange mechanism, inspired from Pierre Bourdieu's sociological theories, into a market-based multiagent system are explored. Our work is directed in the continuation of investigations by Knabe (2002), who addressed the formation of different organizations structures between providers in a profit-oriented market. We nevertheless scrutinize various hypotheses centered to gift exchange in which an agent sacrifices its profit for a long-term binding relationship. The idea is to aim a larger profit through alliances that are formed as an effect of gift exchange. Our suggestion is that a multiagent system (MAS) based on the social mechanism of gift exchange performs a high level of robustness and durability. The market in our case comprises of customers and providers agents. The former calls for proposals for the tasks they introduce in the market, while the latter proceed with the execution of tasks based on their abilities and other circumstances. In well defined cases, the providers are able to delegate tasks to other providers. This allows them to give presents to other providers so that the gift exchange mechanism becomes possible. The agents are either profit-oriented or the ones who prefer exchanging gifts and are in pursuit of others who also practice this mechanism. A number of interesting scenarios are examined that include preservation of a hierarchical structure in the market, situations resulting in the forming of an alliance between two providers, and split of profit-oriented and gift-giving agents. Gift Exchange, Multiagent Systems, Habitus Field Theory, Social Simulation Sociological Implications of Gift Exchange in Multiagent Systems",https://www.jasss.org/8/3/5.html
Review of Routines of Decision Making,"Review of:Betsch, Tilmann and Haberstroh, Susanne (eds.) (2005) Routines of Decision Making. Lawrence Erlbaum Associates: Mahwah, NJ Book Review Review of Routines of Decision Making",http://jasss.soc.surrey.ac.uk/8/4/reviews/chattoe.html
Appearances Can Be Deceiving: Lessons Learned Re-Implementing Axelrod's 'Evolutionary Approach to Norms',"In this paper we try to replicate the simulation results reported by Axelrod (1986) in an influential paper on the evolution of social norms. Our study shows that Axelrod's results are not as reliable as one would desire. We can obtain the opposite results by running the model for longer, by slightly modifying some of the parameters, or by changing some arbitrary assumptions in the model. This re-implementation exercise illustrates the importance of running stochastic simulations several times for many periods, exploring the parameter space adequately, complementing simulation with analytical work, and being aware of the scope of our simulation models. Replication, Agent Based Modeling, Evolutionary Game Theory, Social Dilemmas, Norms, Metanorms Appearances Can Be Deceiving: Lessons Learned Re-Implementing Axelrod's 'Evolutionary Approach to Norms'",https://www.jasss.org/8/3/2.html
The Fate of Spatial Dilemmas with Different Fuzzy Measures of Success," Complex Adaptive Agents, Cooperation, Artificial Societies, Spatial Game Theory The Fate of Spatial Dilemmas with Different Fuzzy Measures of Success",https://www.jasss.org/8/3/1.html
A Formal Model for the Fifth Discipline,"In this paper we present the main results of our research concerning the development of a formal model for the theory called The Fifth Discipline. Our model is based on a Multi-Agent Systems framework. The contributions of this work include a formal model for the Fifth Discipline, and analyses that highlight key features of that theory, namely the pressupositions that agents must be honest, cooperative, tenacious, and that trust is fundamental in the agents' interactions. Multi Agent Systems, Formal Methods, the Fifth Discipline, Organizational Modeling, Learning Organization, Organizational Learning, z A Formal Model for the Fifth Discipline",https://www.jasss.org/8/3/6.html
Modelling the Dynamics of Youth Subcultures,"What are the dynamics behind youth subcultures such as punk, hippie, or hip-hop cultures? How does the global dynamics of these subcultures relate to the individual's search for a personal identity? We propose a simple dynamical model to address these questions and find that only a few assumptions of the individual's behaviour are necessary to regenerate known features of youth culture. Youth Culture, Adolescence, Multiagent Systems, Complex Networks, Social Networks Modelling the Dynamics of Youth Subcultures",https://www.jasss.org/8/3/3.html
Inter-Organizational Learning and Collective Memory in Small Firms Clusters:   an Agent-Based Approach," Firm Networks, Collective Memory, Agent Based Models, Uncertainty Inter-Organizational Learning and Collective Memory in Small Firms Clusters:   an Agent-Based Approach",https://www.jasss.org/8/3/4.html
MAS-SOC: a Social Simulation Platform Based on Agent-Oriented Programming,"This article gives an overview of our efforts in creating a platform for multi-agent based social simulation building on recent progress in the area of agent-oriented programming languages. The platform is called MAS-SOC, and the approach to building multi-agent based simulations with it includes the use of Jason, an interpreter for an extended version of AgentSpeak, and ELMS, a language for modelling environments where cognitive agents are situated. This article also mentions recent work on the use of ontologies in defining environments with ELMS and illustrates the approach with a simple example. Multi Agent Systems, Agent Oriented Programming, Agent Based Simulation, Social Simulation Platform, Cognitive Agents, Environment Modelling Language MAS-SOC: a Social Simulation Platform Based on Agent-Oriented Programming",https://www.jasss.org/8/3/7.html
Review of The Design of Innovation: Lessons from and for Competent Genetic Algorithms,"Review of:Goldberg, David E. (2002) The Design of Innovation: Lessons from and for Competent Genetic Algorithms. Kluwer Academic Publishers: Dordrecht Book Review Review of The Design of Innovation: Lessons from and for Competent Genetic Algorithms",http://jasss.soc.surrey.ac.uk/8/3/reviews/coelho.html
Review of Social Dynamics: Economic Learning and Social Evolution,"Review of:Durlauf, Steven N. and Young, H. Peyton (eds.) (2001) Social Dynamics: Economic Learning and Social Evolution. The MIT Press: London Book Review Review of Social Dynamics: Economic Learning and Social Evolution",http://jasss.soc.surrey.ac.uk/8/3/reviews/makowsky.html
Deception and Convergence of Opinions,"This article studies what happens when someone tries to decide between two competing ideas simply by reading descriptions of experiments done by others. The agent is modeled as rational person, adopting Bayesian rules and the effect that the possibility that each article might be a deception is analyzed. Opinion Dynamics, Deception, Confirmation Theory, Epistemology, Rational Agents Deception and Convergence of Opinions",https://www.jasss.org/8/2/3.html
Anticipatory Systems and the Processing of Meaning: a Simulation Study Inspired by Luhmann's Theory of Social Systems,"Meaning can be communicated in addition to — and on top of — underlying processes of the information exchange. Meaning is provided to observations from the perspective of hindsight, while information processing follows the time axis. Simulations of anticipatory systems enable us to show how an observer can be generated within an information process, and how expectations can also be exchanged. Cellular automata will be used for the visualization. The exchange of observations among observers generates (a) uncertainty about the delineations in the observed system at each moment in time and (b) uncertainty about the dynamics of the interaction over time. Anticipation, Autopoiesis, Social System, Incursion, Meaning Anticipatory Systems and the Processing of Meaning: a Simulation Study Inspired by Luhmann's Theory of Social Systems",https://www.jasss.org/8/2/7.html
A Model for a Simple Luhmann Economy," Agent Based Modeling, Luhmann Economy, Fuzzy Clustering A Model for a Simple Luhmann Economy",https://www.jasss.org/8/2/4.html
Review of Evolutionary Algorithms and Agricultural Systems,"Review of:Mayer, David G. (2001) Evolutionary Algorithms and Agricultural Systems. Kluwer Academic Publishers: Dordrecht Book Review Review of Evolutionary Algorithms and Agricultural Systems",http://jasss.soc.surrey.ac.uk/8/3/reviews/wyatt.html
Integrated Description and Qualitative Simulation Method for Group Behavior,"This paper presents a qualitative simulation method for analyzing employee group behavior by integrating QSIM (Qualitative SIMulation) with basic causal reasoning. A description method for complex interactions between environment, management policy and group behavior is designed. A qualitative simulation method including the simulation rules and a simulation engine is then proposed. The validation of the proposed method is tested, and an example is given of how this method can be applied to the development of management policy for the effective motivation of employees. Simulation results show that this method can be used to explain and predict changes in group behavior, and also to aid in decision making on employee group management. Group behavior, Qualitative Simulation, QSIM, Causal Graph, Group Dynamics Integrated Description and Qualitative Simulation Method for Group Behavior",https://www.jasss.org/8/2/1.html
"Reciprocity, Sanctions, and the Development of Mutual Obligation in Egalitarian Societies","Discrete agent simulation was used to study several models of reciprocity and sanctions in a model egalitarian society.  We found that mutual obligation between agents was maximized for indiscriminant sharing, the same condition that has been observed in several traditional cultures.  Alternate sharing strategies, including ones based on kinship or sharing with those who share in return, reduced mutual obligation.  When theft and sanctions were introduced into the simulations, we found that mutual obligation was maximized when individual norms were strong, i.e. when there was little tolerance to theft.  Collective sanctions, represented by the ostracism of non-normative agents, produced levels of mutual obligation comparable to the case of strong individual norms, but with significant risk of population collapse.  The probability of long term survival was highest when tolerance to transgressions was either very low or very high and we propose that this may be one reason for the similarity of normative systems across diverse egalitarian cultures. Reciprocity, Sanctions, Egalitarian Societies Reciprocity, Sanctions, and the Development of Mutual Obligation in Egalitarian Societies",https://www.jasss.org/8/2/9.html
Increasing Learner Retention in a Simulated Learning Network Using Indirect Social Interaction,"A learning network is a network of persons who create, share, support and study units of learning (courses, workshops, lessons, etc.) in a specific knowledge domain. Such networks may consist of a large number of alternative units of learning. One of the problems learners face in a learning network is to select the most suitable path through the units of learning in order to build the required competence in an effective and efficient way. This study explored the use of indirect social interaction to solve this problem. Units of learning that have been completed successfully by other comparable learners are presented to the learners as navigational support. A learning network is simulated in which learners search for, enrol in and study units of learning, subject to a variety of constraints: a) variable quality of the different units of learning, b) disturbance, i.e. interference by priorities other than learning and c) matching errors that occur when the entry requirements of the selected unit of learning do not align with the pre-knowledge of the learner. Two conditions are explored in the network: the selection of units of learning with and without indirect social interaction. It was found that indirect social interaction increases the proportion of learners who attain their required competence in the simulated learning network. Self Organisation, Education, Distance Learning, Lifelong Learning, Learning Network Increasing Learner Retention in a Simulated Learning Network Using Indirect Social Interaction",https://www.jasss.org/8/2/5.html
Simulating the Conflict Between Reputation and Profitability for Online Rating Portals," Simulation of Competition, Subscribing to Rating, Web Portals Simulating the Conflict Between Reputation and Profitability for Online Rating Portals",https://www.jasss.org/8/2/6.html
Technical Note: Evaluating Java Development Kits for Agent-Based Modeling,"We present experiments assessing the performance of different Java Development Kits (JDKs) with respect to agent-based models. In our experiments, we measure the execution time of two prototypical agent-based models written in Java under different JDKs and operating systems. Our findings suggest that whereas the impact of the operating system is fairly small, the JDK in use affects performance considerably, with the most recent JDKs performing best. The results of a numerical Java benchmark computed for the same JDKs and operating systems display only a small correlation with these results. In a series of scaling experiments we examine the JDK performance along an increasing model size, again finding a competitive advantage of recent JDKs. Model Performance, Java, RePast Technical Note: Evaluating Java Development Kits for Agent-Based Modeling",https://www.jasss.org/8/2/8.html
Lessons Learned from Converting the Artificial Stock Market to Interval Arithmetic,"This paper describes work undertaken converting the Artificial Stock Market (LeBaron et al., 1999; Johnson, 2002) to using interval arithmetic instead of floating point arithmetic, the latter having been shown in an earlier article to be the cause of changed behaviour in the ASM (Polhill et al., in press). Results of both a naive (potentially automatable) conversion and one involving a more in-depth analysis of the code are presented that suggest that interval arithmetic may not be the best approach to dealing with the issue of numeric representation in the ASM. We also find that there are good reasons to suspect that floating point errors are not a significant issue for the ASM. Floating Point Arithmetic, Artificial Stock Market, Interval Arithmetic, Reimplementation Lessons Learned from Converting the Artificial Stock Market to Interval Arithmetic",https://www.jasss.org/8/2/2.html
Agents in Living Color:  Towards Emic Agent-Based Models,"The link between agent-based models and social research is a foundational concern of this journal. In this article, the anthropological concept of 'emic' or 'insider's view' is used to foreground the value of learning what differences make a difference to actual human agents before building a model of those agents and their world. The author's Netlogo model of the epidemiology of illicit drug use provides the example case. In the end, the emic does powerfully inform and constrain the model, but etic or 'outsider' views are required as well. At the same time, the way the model motivates these etic frameworks offers a strong test of theoretical relevance and a potential avenue towards theory integration. Agent Based Models, Ethnography, Substance Use, Emic/etic, Validity, Netlogo Agents in Living Color:  Towards Emic Agent-Based Models",https://www.jasss.org/8/1/4.html
SISTER: a Symbolic Interactionist Simulation of Trade and Emergent Roles,"SISTER, a Symbolic Interactionist Simulation of Trade and Emergent Roles, captures a fundamental social process by which macro level roles emerge from micro level symbolic interaction. The knowledge in a SISTER society is held culturally, suspended in the mutual expectations agents have of each other based on signs (tags) that they read and display. In this study, this knowledge includes how to create composite goods. The knowledge of coordinating their creation arises endogenously. A symbol system emerges to denote these tasks. In terms of information theory, the degree of mutual information between the agent's signs (tags) and their behavior increases over time. The SISTER society of this study is an economic simulation, in which agents have the choice of growing all the goods they need by themselves, or concentrating their efforts in making more of fewer goods and trading them for other goods. They induce the sign of an agent to trade with, while at the same time, they induce a sign to display. The signs come to mean sets of behaviors, or roles, through this double induction. A system of roles emerges, holding the knowledge of social coordination needed to distribute tasks among the agents. Agent Based Model, Computational Social Theory, Economics Simulation, Symbolic Interactionism, Emergent Language, Sociological Roles SISTER: a Symbolic Interactionist Simulation of Trade and Emergent Roles",https://www.jasss.org/8/1/1.html
Review of Complexity and Ecosystem Management: the Theory and Practice of Multi-Agent Systems,"Review of:Janssen, Marco A. (ed.) (2002) Complexity and Ecosystem Management: the Theory and Practice of Multi-Agent Systems. Edward Elgar Publishing: Cheltenham Book Review Review of Complexity and Ecosystem Management: the Theory and Practice of Multi-Agent Systems",http://jasss.soc.surrey.ac.uk/8/2/reviews/terna.html
Review of Multi-Agent Systems and Applications,"Review of:Luck, M., Ma?ik, V., t?pánková, O. and Trappl, R. (2001) Multi-Agent Systems and Applications. Springer-Verlag: Berlin Book Review Review of Multi-Agent Systems and Applications",http://jasss.soc.surrey.ac.uk/8/2/reviews/frolova.html
The Ghost in the Model  (and Other Effects of Floating Point Arithmetic),"This paper will explore the effects of errors in floating point arithmetic in two published agent-based models: the first a model of land use change (Polhill et al. 2001; Gotts et al. 2003), the second a model of the stock market (LeBaron et al. 1999). The first example demonstrates how branching statements with floating point operands of comparison operators create a high degree of nonlinearity, leading in this case to the creation of 'ghost' agents -- visible to some parts of the program but not to others. A potential solution to this problem is proposed. The second example shows how mathematical descriptions of models in the literature are insufficient to enable exact replication of work since mathematically equivalent implementations in terms of real number arithmetic are not equivalent in terms of floating point arithmetic. Agent Based Modelling, Floating Point Arithmetic, Interval Arithmetic, Replication The Ghost in the Model  (and Other Effects of Floating Point Arithmetic)",https://www.jasss.org/8/1/5.html
Review of Distributed Constraint Satisfaction: Foundations of Cooperation in Multi-Agent Systems,"Review of:Yokoo, Makoto (2001) Distributed Constraint Satisfaction: Foundations of Cooperation in Multi-Agent Systems. Springer-Verlag: Berlin Book Review Review of Distributed Constraint Satisfaction: Foundations of Cooperation in Multi-Agent Systems",http://jasss.soc.surrey.ac.uk/8/2/reviews/sallach.html
Emerging communication and cooperation in evolving agent societies,"The main contribution of this paper is threefold. First, it presents a new software system for empirical investigations of evolving agent societies in SugarScape like environments. Second, it introduces a conceptual framework for modeling cooperation in an artificial society. In this framework the environmental pressure to cooperate is controllable by a single parameter, thus allowing systematic investigations of system behavior under varying circumstances. Third, it reports upon results from experiments that implemented and tested environments based upon this new model of cooperation. The results show that the pressure to cooperate leads to the evolution of communication skills facilitating cooperation. Furthermore, higher levels of cooperation pressure lead to the emergence of increased communication. Social Simulation, Communication, Cooperation, Artificial Societies Emerging communication and cooperation in evolving agent societies",https://www.jasss.org/8/1/2.html
The Human Science of Simulation: a Robust Hermeneutics for Artificial Societies,"The inability to verify simulation behavior limits the veracity of our claims to the theories and assumptions underlying the design of artificial societies.  Those theories in turn suffer from their own cultural preconceptions, such as the lcoation of agency at the cognitive level.  The following essay highlights these concerns and points to a solution.  I contend that artificial societies are subjective exercises in imagination, our description of their dynamics on par with the thick descriptions of cultural anthropology.  Hermeneutics, the interpretive methodology employed in that discipline, can assist designers to negotiate the interstices between micro- and macro- level perspectives on agency.  The resulting interpolation of theories reduces the impact of observer bias, giving rise to robust descriptions of agent behavior.  I address the computation of hermeneutics through its resonance with the philosophy of William Wimsatt, and treat Laitin's work in identity construction, through model complication and docking, as an example of robust hermeneutics. Hermeneutics, Validation, Artificial Societies The Human Science of Simulation: a Robust Hermeneutics for Artificial Societies",https://www.jasss.org/8/1/3.html
Simulating the Emergence of New Religious Movements,"Not unlike other social sciences, study of religion in general and study of new religious movements (NRMs) in particular, has suffered from a problem of having too many inter-related free variables and a few data points available to constrain their values. This paper suggests cognitively inspired computer modeling as a technique for exploring, refining and testing theories of religion. Although computer simulation has become a relatively accepted technique for studying social theories, it has rarely been used to study religion. To illustrate this point I describe in detail the Agent-based Information Entrepreneur Model (AIM), a computer model of the recently proposed cognitive theory of new religious movements. Cognitive Science of Religion, Multiagent Systems, Rational Choice Theory, New Religious Movement Emergence Simulating the Emergence of New Religious Movements",https://www.jasss.org/8/1/6.html
Review of Social Order in Multiagent Systems,"Review of:Conte, Rosaria and Dellarocas, Chrysanthos (eds.) (2001) Social Order in Multiagent Systems. Kluwer Academic Publishers: Dordrecht Book Review Review of Social Order in Multiagent Systems",http://jasss.soc.surrey.ac.uk/8/1/reviews/edmonds.html
The Use of Logic in Agent-Based Social Simulation,"[No abstract for this editorial] Logic, Agent Technology, Formal Systems, Social Theory The Use of Logic in Agent-Based Social Simulation",https://www.jasss.org/7/4/8.html
Formal Systems and Agent-Based Social Simulation Equals Null?,"This paper discusses some of the merits of the use of formal logic in multi-agent systems and agent-based simulation research. Reasons for the plethora of formal systems are discussed as well as how formal systems and agent-based social simulation can work together. As an example a formal system for describing social relationships and interactions in a multi-agent system is presented and how this could benefit from agent-based social simulation as well as make a contribution is discussed. Formal Systems, Social Interactions, Social Agents, Commitments,  Roles, Obligations Formal Systems and Agent-Based Social Simulation Equals Null?",https://www.jasss.org/7/4/7.html
Responsibility for Societies of Agents," Responsibility, Agents, Cognitive Modeling, E Governance, Organisation Theor Responsibility for Societies of Agents",https://www.jasss.org/7/4/3.html
Reasoning About Other Agents: a Plea for Logic-Based Methods,"Formal logic has become an invaluable tool for research on multi-agent systems, but it plays a minor role in the more applied field of agent-based social simulation (ABSS). We argue that logical languages are particularly useful for representing social meta-reasoning, that is, agents' reasoning about the reasoning of other agents. After arguing that social meta-reasoning is a frequent and important social phenomenon, we present a set of general criteria (functional completeness, understandability, changeability, and implementability/executability) to compare logic to two alternative formal methods: black box techniques (e.g., neural networks) and decision-theoretical models (e.g., game theory). We then argue that in terms of functional completeness, understandability and changeability, logical representations of social meta-reasoning compare favorably to these two alternatives. Formal Logic, Social Interaction, Social Simulation, Agents, Social Meta Reasoning, Reasoning About Reasoning Reasoning About Other Agents: a Plea for Logic-Based Methods",https://www.jasss.org/7/4/4.html
Review of Discrete Event Modeling and Simulation Technologies: a Tapestry of Systems and A. I. Based Theories and Methodologies,"Review of:Sarjoughian, Hessam S. and Cellier, Francois E. (eds.) (2001) Discrete Event Modeling and Simulation Technologies: a Tapestry of Systems and A. I. Based Theories and Methodologies. Springer-Verlag: Berlin Book Review Review of Discrete Event Modeling and Simulation Technologies: a Tapestry of Systems and A. I. Based Theories and Methodologies",http://jasss.soc.surrey.ac.uk/8/1/reviews/garnett.html
